location,area,price,price_currency,status,new/resale,price_negotiable,description,security_deposit,facing,furnished,age of property,Lift(s),Full Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,locality_score,project_score,builder_experience,Hospital,Multipurpose Room,Rain Water Harvesting,Vaastu Compliant,ATM,Car Parking,Intercom,Maintenance Staff,School,Shopping Mall,Staff Quarter,Golf Course,Cafeteria,Indoor Games
New chandigarh mohali,1330,9300000,INR,0,1,0,"This plot is available for sale and is located in the heart of New chandigarh mohali. It has an area of 1330 sqft. The property is available at a price of Rs. 93.00 lac . Its entry is east facing. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. ",1,east,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,
Yadagirigutta,1818,3939000,INR,1,1,0,"It has an area of 1818 sqft. The property is available at a price of Rs. 39.39 lac . It is facing east direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. ",1,east,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
Yadagirigutta,11880,1249000,INR,1,1,0,"This plot is available for sale and is located in the heart of Yadagirigutta. It has an area of 11880 sqft and is priced at Rs. 12.49 lac . The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Please contact us for more details. ",1,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Sector 80,1800,6000000,INR,1,0,0,"It has a salable area of 1800 sqft and is available at a price of Rs. 3,333 per sqft. Its entry is northeast facing. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Please contact for more details. ",1,northeast,0,6,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,
Lohgarh,900,4190000,INR,0,1,0,A plot is available at a prime location in Lohgarh. It has an area of 900 sqft. The property is available at a price of Rs. 41.90 lac . It is facing north direction. It is well connected to the city areas. Please contact for more details. ,1,north,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Yadagirigutta,1818,3939000,INR,1,1,0,"This plot is situated in Yadagirigutta. It has a salable area of 1818 sqft and is available at a price of Rs. 2,166 per sqft. It is facing east direction. It is well connected to the city areas. Contact us for more details. ",1,east,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
New chandigarh mohali,1350,8500000,INR,1,0,0,"1350 Square feet Plot for sale in Devi Nagar, Mohali. This land has a dimension of 52.0 mt length 26.0 mt width. Price. The plot is North-East facing. There are 1 open sides for this plot. The width of the facing road is 40.0 mt. The maximum floor allowed for construction on this plot is 3. The most popular landmarks near this plot are Bajwa Institute, PHC, Mullanpur Garibdas, and Guru Gobind Singh Vidya Mandir Sr. Sec School",1,northeast,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Yadagirigutta,1800,1400000,INR,1,1,0,"This plot is available for sale and is located in the heart of Yadagirigutta. It has an area of 1800 sqft. The property is available at a price of Rs. 14.00 lac . It is facing east direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Kindly call us for details. ",1,east,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Yadagirigutta,1089,484000,INR,1,1,0,"It has an area of 1089 sqft. The property is available at a price of Rs. 4.84 lac . It is east facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Contact us for more details. ",1,east,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,
New chandigarh mohali,1800,14500000,INR,1,0,0,"This plot is situated in New chandigarh mohali. It has a salable area of 1800 sqft and is available at a price of Rs. 8,055 per sqft. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. ",1,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Sector 67,1800,17000000,INR,1,0,0,"This plot is available for sale and is located in the heart of Sector 67. It has a salable area of 1800 sqft and is available at a price of Rs. 9,444 per sqft. It is north facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. ",1,north,0,6,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Yadagirigutta,1647,1830000,INR,1,1,0,"This plot is situated in Yadagirigutta. It has a salable area of 1647 sqft and is available at a price of Rs. 1,111 per sqft. It is east facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Kindly call us for details. ",1,east,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,
Sector 78,1800,16000000,INR,1,0,0,"This plot is situated in Sector 78, Chandigarh. It has an area of 1800 sqft and is priced at Rs. 1.60 cr . Its entry is southeast facing. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. ",1,southeast,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Chandigarh Airport Area,1125,6000000,INR,0,1,0,"It has a salable area of 1125 sqft and is available at a price of Rs. 5,333 per sqft. It is northeast facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Please contact us for more details. ",1,northeast,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,
Yadagirigutta,1500,2600000,INR,1,1,0,"A plot property is available for sale in Yadagirigutta, Chandigarh. It is facing east direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Contact us for more details. ",1,east,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Sector 74,1530,5600000,INR,1,1,0,,1,east,0,122,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,
Yadagirigutta,1647,1575000,INR,1,0,0,"A plot property is available for sale in Yadagirigutta, Chandigarh. It has a salable area of 1647 sqft and is available at a price of Rs. 956 per sqft. Its entry is east facing. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Please contact us for more details. ",1,east,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,
Yadagirigutta,1683,1683000,INR,1,1,0,"It has an area of 1683 sqft and is priced at Rs. 16.83 lac . Its entry is east facing. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Kindly call us for details. ",1,east,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,
Lohgarh,900,4150000,INR,0,1,0,"This plot is situated in Lohgarh. It has an area of 900 sqft and is priced at Rs. 41.50 lac . It is north facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Please contact for more details. ",1,north,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Yadagirigutta,1089,775000,INR,1,1,0,"A plot property is available for sale in Yadagirigutta, Chandigarh. It has an area of 1089 sqft. The property is available at a price of Rs. 7.75 lac . It is facing east direction. It is well connected to the city areas. If you are interested, please contact us for more details. ",1,east,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,
Yadagirigutta,1350,1049850,INR,1,1,0,"This plot is situated in Yadagirigutta. It has a salable area of 1350 sqft and is available at a price of Rs. 777 per sqft. It is facing east direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. If you are interested, please contact us for more details. ",1,east,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Yadagirigutta,1503,2415000,INR,1,1,0,"A plot is available for sale in Yadagirigutta, Chandigarh. It has an area of 1500 sqft. The property is available at a price of Rs. 24.15 lac . The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Contact us for more details. ",1,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
New chandigarh mohali,9000,30000000,INR,1,0,0,"A plot is available at a prime location in New chandigarh mohali. It has an area of 9000 sqft and is priced at Rs. 3.00 cr . The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Please contact us for more details. ",1,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Sector 78,2700,29500000,INR,1,0,0,"It has a salable area of 2700 sqft and is available at a price of Rs. 10,925 per sqft. It is northeast facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Kindly call us for details. ",1,northeast,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Sector 77,1125,11500000,INR,1,0,0,"5Marla corenr plot for sale in sector 77 at 1.15 cr
Near mian road 
Good location More About This Property 1125 Square feet Plot for sale in Sector 77, Mohali. This land has a dimension of 45.0 mt length 25.0 mt width. Price. This is a corner plot. The plot is North-West facing. There are 2 open sides for this plot. The width of the facing road is 40.0 mt. The maximum floor allowed for construction on this plot is 3. The most popular landmarks near this plot are Sham Sweets, Maan Restaurant & Sweets Shop, and Sahib Tent",1,northwest,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Yadagirigutta,900,499700,INR,1,1,0,"Residential Plot available for sale in Yadagirigitta, aleru, hyderabad, Yadagirigutta, Hyderabad. Available amenities are: Gym, Swimming pool, Garden. Plot has 100 square_yard area It is 0 years old. Property is inside a gated community.",1,east,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,
Sector 79,2700,16500000,INR,1,0,0,"2700 Square feet Plot for sale in Sector 79, Mohali. This land has a dimension of 45.0 mt length 60.0 mt width. Price. The width of the facing road is 60.0 mt. The most popular landmarks near this plot are High School, Clinic - Dr. Ranjit Bajwa (Internal Medicine), and Sood Foods Private Limited",1,,0,6,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Yadagirigutta,1413,4239000,INR,0,0,0,"This plot is situated in Yadagirigutta, Chandigarh. It has an area of 1413 sqft. The property is available at a price of Rs. 42.39 lac . The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Contact us for more details. ",1,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Sector 79,2250,23500000,INR,1,0,0,"This plot is situated in Sector 79, Chandigarh. It has an area of 2250 sqft. The property is available at a price of Rs. 2.35 cr . The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. If you are interested, please contact us for more details. ",1,,0,6,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Lohgarh,900,3890000,INR,0,1,0,"This plot is situated in Lohgarh. It has a salable area of 900 sqft and is available at a price of Rs. 4,322 per sqft. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Please contact us for more details. ",1,northeast,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,
New chandigarh mohali,2700,23000000,INR,1,0,0,"A plot is available at a prime location in New chandigarh mohali. It has an area of 2700 sqft. The property is available at a price of Rs. 2.30 cr . The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. If you are interested, please contact us for more details. ",1,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
New chandigarh mohali,2720,24000000,INR,1,0,0,"A plot property is available for sale in New chandigarh mohali, Chandigarh. It has a salable area of 2720 sqft and is available at a price of Rs. 8,823 per sqft. It is northwest facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Contact us for more details. ",1,northwest,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,
Yadagirigutta,1710,3800000,INR,1,1,0,"This plot is situated in Yadagirigutta, Chandigarh. Its entry is northwest facing. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Kindly call us for details. ",1,northwest,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Sunny Enclave,4500,14990000,INR,1,0,0,"A plot is available at a prime location in Sunny Enclave. It has a salable area of 4500 sqft and is available at a price of Rs. 3,331 per sqft. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Contact us for more details. ",1,east,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
